customer_id,first_name,last_name,date_of_birth,age,region,employment_status,employment_length_yrs,annual_income,risk_band,credit_score,num_prev_defaults,created_date
CUST002237,Toby,Price,1990-06-13,35,Liverpool,Retired,16.0,29600.0,Sub-Prime,623,1,2022-02-12
CUST002238,Lee,Hart,2005-01-11,21,Cardiff,Contractor,3.1,22600.0,Sub-Prime,614,0,2022-10-13
CUST002239,Louise,James,1996-01-22,30,Liverpool,Self-Employed,22.4,32900.0,Near-Prime,721,1,2022-07-31
CUST002240,Joanne,Thorpe,1953-05-21,72,Cardiff,Employed,8.3,57400.0,Deep Sub-Prime,414,0,2023-04-20
CUST002241,Beverley,Reeves,1974-07-11,51,Birmingham,Employed,1.1,51500.0,Sub-Prime,631,2,2022-09-03
CUST002242,Georgia,Edwards,1970-02-28,56,Manchester,Self-Employed,5.1,68800.0,Sub-Prime,638,0,2025-04-07
CUST002243,Callum,Baker,1997-05-09,28,Bristol,Employed,5.1,23200.0,Sub-Prime,663,0,2024-12-01
CUST002244,Stanley,Price,1981-02-05,45,Edinburgh,Employed,4.7,27300.0,Prime,768,0,2025-09-18
CUST002245,Aaron,Smith,2003-03-16,22,Edinburgh,Employed,0.8,21200.0,Sub-Prime,603,0,2024-12-03
CUST002246,Toby,Roberts,1993-07-13,32,London,Employed,6.8,28600.0,Near-Prime,722,0,2022-11-05
CUST002247,Elizabeth,Owen,1958-12-02,67,Liverpool,Retired,2.1,47000.0,Sub-Prime,666,0,2023-09-04
CUST002248,Alexandra,Wilson,1978-11-08,47,Leeds,Employed,4.9,56100.0,Prime,785,0,2022-02-05
CUST002249,Eileen,Blackburn,1991-03-09,35,Leeds,Employed,2.4,26800.0,Deep Sub-Prime,543,0,2022-12-22
CUST002250,Bethany,Ryan,1959-03-26,66,Manchester,Employed,25.1,40500.0,Deep Sub-Prime,447,0,2024-12-25
CUST002251,Adam,Alexander,1964-08-29,61,Leeds,Contractor,0.1,53100.0,Prime,830,0,2023-10-29
CUST002252,Elliot,Burrows,1994-01-12,32,Sheffield,Employed,11.2,24500.0,Sub-Prime,615,0,2023-07-26
CUST002253,Kirsty,Hardy,1964-10-02,61,Edinburgh,Employed,18.7,25600.0,Near-Prime,686,2,2025-01-21
CUST002254,Tracy,Griffin,1988-12-16,37,Manchester,Contractor,0.2,36000.0,Near-Prime,685,0,2025-12-13
CUST002255,Ellie,Hughes,1984-01-19,42,Glasgow,Employed,0.2,35300.0,Near-Prime,734,3,2022-12-15
CUST002256,Dennis,Bates,2001-09-25,24,Glasgow,Retired,4.9,35400.0,Prime,820,0,2025-08-31
CUST002257,Gerard,Morris,1971-04-17,54,Sheffield,Contractor,2.4,47200.0,Prime,762,2,2023-08-17
CUST002258,Sharon,Baxter,1962-01-14,64,Glasgow,Self-Employed,4.2,73800.0,Near-Prime,702,3,2024-07-21
CUST002259,Lawrence,Wood,1967-11-05,58,Manchester,Self-Employed,1.2,28300.0,Sub-Prime,660,0,2022-10-22
CUST002260,Jeremy,Hanson,1981-08-23,44,Bristol,Employed,5.3,44300.0,Sub-Prime,673,1,2022-08-15
CUST002261,Gregory,Simpson,1955-02-19,71,Leeds,Employed,11.0,20000.0,Sub-Prime,646,0,2023-01-01
CUST002262,Barbara,Walker,1995-03-18,30,London,Employed,1.9,51300.0,Near-Prime,700,0,2023-07-29
CUST002263,Lydia,Miah,1992-11-04,33,Sheffield,Self-Employed,3.8,59900.0,Near-Prime,692,0,2022-05-14
CUST002264,Pauline,Browne,1953-11-17,72,Cardiff,Retired,1.4,76900.0,Sub-Prime,653,0,2023-05-18
CUST002265,Patricia,Holmes,2000-05-03,25,Edinburgh,Self-Employed,4.1,30400.0,Prime,787,0,2025-01-13
CUST002266,Lindsey,Davison,1979-04-10,46,Leeds,Employed,0.7,51600.0,Sub-Prime,634,0,2024-07-16
CUST002267,Liam,Green,1970-08-12,55,Cardiff,Retired,4.2,26100.0,Sub-Prime,629,1,2022-04-02
CUST002268,Brett,Begum,1956-09-21,69,London,Retired,4.5,39500.0,Prime,830,0,2024-01-02
CUST002269,Lynda,Singh,1977-04-15,48,Birmingham,Self-Employed,0.1,35000.0,Near-Prime,695,0,2025-05-31
CUST002270,Carolyn,Morris,1993-11-20,32,Liverpool,Employed,16.0,37800.0,Near-Prime,727,2,2022-03-12
CUST002271,Howard,Pollard,1953-07-17,72,Glasgow,Employed,22.4,18000.0,Prime,776,0,2023-08-15
CUST002272,Hannah,Davies,1973-10-05,52,Sheffield,Contractor,6.1,36400.0,Sub-Prime,668,1,2022-07-25
CUST002273,Luke,Jackson,1991-04-03,34,Cardiff,Self-Employed,6.9,34900.0,Near-Prime,723,0,2023-02-09
CUST002274,Stephanie,Hughes,1964-09-26,61,Leeds,Employed,0.4,41800.0,Deep Sub-Prime,564,0,2023-06-11
CUST002275,Wayne,Archer,1985-01-11,41,Leeds,Employed,2.5,34000.0,Near-Prime,730,0,2025-01-08
CUST002276,Ann,Sanders,1989-04-09,36,Edinburgh,Self-Employed,8.4,101600.0,Near-Prime,736,1,2022-07-01
CUST002277,Samuel,Robinson,1974-06-30,51,Glasgow,Self-Employed,3.5,40700.0,Prime,812,0,2024-02-15
CUST002278,Rebecca,Bennett,1972-04-19,53,Bristol,Employed,11.0,18500.0,Near-Prime,687,0,2023-03-16
CUST002279,Molly,Burke,1971-02-02,55,Sheffield,Employed,5.2,42800.0,Prime,816,1,2025-12-10
CUST002280,Georgia,Webster,1971-02-15,55,Liverpool,Employed,5.1,17100.0,Sub-Prime,667,0,2025-10-18
CUST002281,Guy,Pratt,1964-05-27,61,Glasgow,Employed,8.4,48500.0,Near-Prime,707,0,2024-02-03
CUST002282,Derek,Humphreys,2005-02-22,21,Leeds,Employed,2.5,56400.0,Deep Sub-Prime,544,0,2025-12-04
CUST002283,Heather,Roberts,1997-11-30,28,Cardiff,Self-Employed,12.1,32100.0,Deep Sub-Prime,469,2,2022-03-24
CUST002284,Kieran,Holloway,1966-01-12,60,Cardiff,Employed,4.5,29300.0,Prime,813,0,2022-10-12
CUST002285,Pauline,Smith,1955-08-14,70,Leeds,Self-Employed,6.9,64800.0,Prime,795,0,2025-01-01
CUST002286,Amanda,Clark,1984-12-18,41,Edinburgh,Employed,7.3,72200.0,Prime,807,2,2025-10-22
CUST002287,Simon,Williams,1986-11-09,39,London,Contractor,12.6,37400.0,Near-Prime,739,0,2025-01-06
CUST002288,Danielle,Murphy,1991-05-06,34,Liverpool,Employed,1.3,56900.0,Sub-Prime,625,0,2022-06-24
CUST002289,Sean,Harvey,2002-02-26,24,Edinburgh,Contractor,4.2,32600.0,Prime,840,0,2022-05-26
CUST002290,Glen,Farrell,1967-01-15,59,Birmingham,Self-Employed,7.9,41500.0,Near-Prime,687,1,2022-09-19
CUST002291,Natasha,Fuller,2004-03-17,21,Bristol,Employed,9.8,36400.0,Deep Sub-Prime,560,0,2024-05-24
CUST002292,Fiona,Kelly,1998-04-21,27,Cardiff,Employed,0.3,43600.0,Prime,759,0,2022-01-07
CUST002293,Alexandra,Farrell,1988-12-21,37,Manchester,Employed,0.7,48900.0,Prime,790,0,2025-11-30
CUST002294,Louis,Read,1958-05-28,67,Sheffield,Employed,0.4,15200.0,Near-Prime,730,0,2024-11-17
CUST002295,Hugh,Payne,1959-08-05,66,Manchester,Self-Employed,5.7,102100.0,Near-Prime,735,0,2024-11-24
CUST002296,Adrian,North,1999-06-30,26,Edinburgh,Retired,3.9,85500.0,Prime,790,0,2024-07-06
CUST002297,Brandon,Dyer,1960-05-24,65,Liverpool,Employed,9.2,49600.0,Near-Prime,730,0,2022-05-06
CUST002298,Lindsey,Knowles,1984-06-30,41,Sheffield,Contractor,10.8,54800.0,Prime,824,0,2023-12-07
CUST002299,Max,Wright,1995-12-08,30,Edinburgh,Retired,5.7,30200.0,Near-Prime,736,0,2022-01-10
CUST002300,Samuel,Lynch,1975-08-05,50,London,Self-Employed,3.1,35000.0,Prime,791,0,2023-12-05
CUST002301,Shirley,Clarke,1975-04-15,50,London,Retired,8.3,28500.0,Sub-Prime,597,0,2025-09-03
CUST002302,Carly,Bird,1956-06-28,69,London,Self-Employed,1.4,46800.0,Prime,754,0,2025-05-24
CUST002303,Steven,Kaur,1956-12-15,69,Cardiff,Retired,1.4,17300.0,Prime,754,0,2024-07-24
CUST002304,Colin,Matthews,1979-02-17,47,Liverpool,Self-Employed,8.5,22900.0,Near-Prime,697,0,2022-10-04
CUST002305,Tracey,Archer,1969-07-07,56,Cardiff,Employed,4.8,22000.0,Prime,759,1,2025-08-17
CUST002306,Ben,McCarthy,1967-05-07,58,Cardiff,Employed,4.4,49300.0,Deep Sub-Prime,551,2,2023-09-18
CUST002307,Eileen,Mitchell,1972-07-26,53,Birmingham,Employed,0.9,35900.0,Prime,829,0,2024-10-13
CUST002308,Trevor,Burns,1963-09-01,62,Glasgow,Contractor,1.0,42700.0,Prime,790,0,2025-05-29
CUST002309,Dylan,Cooke,1982-08-07,43,Glasgow,Employed,4.0,36300.0,Near-Prime,690,0,2024-07-26
CUST002310,Sarah,King,1962-02-10,64,Edinburgh,Retired,0.6,31100.0,Prime,807,2,2025-07-16
CUST002311,Sally,Ryan,1978-03-08,48,Glasgow,Employed,14.3,70800.0,Prime,792,0,2023-11-23
CUST002312,Alice,Phillips,1979-08-03,46,Liverpool,Employed,9.7,24600.0,Prime,774,0,2024-07-21
CUST002313,George,Davey,1981-12-19,44,Glasgow,Employed,1.0,19200.0,Sub-Prime,582,0,2025-06-13
CUST002314,Jayne,Birch,1978-03-27,47,Manchester,Self-Employed,14.9,16800.0,Near-Prime,724,0,2024-09-06
CUST002315,Colin,Thomas,1982-03-02,44,Leeds,Self-Employed,5.7,21600.0,Prime,843,1,2023-06-15
CUST002316,Sian,Wilson,1984-09-19,41,Liverpool,Employed,4.8,42800.0,Near-Prime,728,0,2024-12-02
CUST002317,Dean,Begum,2001-09-27,24,Birmingham,Retired,5.3,59400.0,Deep Sub-Prime,504,0,2024-03-30
CUST002318,Eileen,Whittaker,1996-01-07,30,Glasgow,Self-Employed,6.0,34300.0,Prime,791,1,2023-03-28
CUST002319,Amanda,Hooper,1985-01-14,41,Bristol,Employed,1.4,24600.0,Near-Prime,691,0,2025-05-30
CUST002320,Clifford,Bray,1985-09-05,40,Cardiff,Employed,12.4,32100.0,Sub-Prime,603,0,2022-07-18
CUST002321,Clifford,Gray,1999-09-29,26,Manchester,Employed,4.9,25800.0,Prime,797,0,2024-03-23
CUST002322,Bryan,Pearce,1982-04-14,43,Sheffield,Employed,10.6,76400.0,Prime,829,0,2024-05-05
CUST002323,Jordan,Lewis,1958-05-21,67,Liverpool,Employed,1.2,56200.0,Prime,807,0,2024-03-04
CUST002324,Amy,Green,1982-02-03,44,London,Employed,4.2,31100.0,Prime,778,0,2024-10-23
CUST002325,Shirley,Cartwright,2002-03-12,24,Cardiff,Employed,8.6,31400.0,Near-Prime,741,0,2023-07-07
CUST002326,Fiona,Reeves,1970-07-09,55,Leeds,Contractor,6.5,44800.0,Prime,829,0,2024-02-22
CUST002327,Geoffrey,Cox,1954-04-14,71,Sheffield,Employed,0.4,42400.0,Near-Prime,706,0,2023-12-21
CUST002328,Justin,Watts,1965-05-24,60,Edinburgh,Employed,7.1,44100.0,Prime,785,0,2022-03-12
CUST002329,Helen,Hawkins,1958-11-05,67,Sheffield,Employed,1.4,50800.0,Prime,753,0,2023-04-08
CUST002330,Kate,Wood,1974-07-17,51,Birmingham,Employed,13.6,42700.0,Prime,836,0,2025-03-22
CUST002331,Barbara,Johnson,1998-10-15,27,Sheffield,Employed,3.8,31100.0,Near-Prime,682,0,2023-02-16
CUST002332,Christian,Kelly,1976-05-27,49,Leeds,Employed,0.6,157500.0,Prime,780,0,2022-05-02
CUST002333,Rachael,Smith,2004-01-05,22,Liverpool,Employed,21.1,16900.0,Deep Sub-Prime,482,0,2024-11-12
CUST002334,Tracy,Wilkinson,1960-05-30,65,Manchester,Contractor,10.4,47900.0,Prime,809,0,2022-01-10
CUST002335,Connor,Brown,1980-01-20,46,Edinburgh,Employed,11.9,36400.0,Prime,827,0,2024-10-15
CUST002336,Kelly,Marshall,1985-08-23,40,London,Employed,2.7,27900.0,Prime,778,0,2025-09-11
CUST002337,Mandy,Wood,1997-12-07,28,Cardiff,Employed,4.5,85600.0,Prime,786,0,2023-04-16
CUST002338,Amber,Evans,1995-04-07,30,Glasgow,Employed,0.7,34600.0,Near-Prime,709,3,2024-11-12
CUST002339,Frances,Byrne,2000-02-25,26,Manchester,Employed,0.8,39200.0,Near-Prime,687,0,2023-04-16
CUST002340,Malcolm,Kirk,1959-02-21,67,Leeds,Employed,0.1,27700.0,Prime,799,0,2022-10-24
CUST002341,Andrew,Booth,1960-10-16,65,Birmingham,Employed,2.9,41300.0,Near-Prime,707,0,2022-10-20
CUST002342,Rhys,Jones,1955-01-01,71,Leeds,Employed,4.0,23800.0,Prime,800,0,2022-08-14
CUST002343,Cameron,Williams,1997-05-23,28,Sheffield,Employed,22.6,35800.0,Prime,774,0,2024-08-30
CUST002344,Karl,Hopkins,1989-10-29,36,Liverpool,Employed,18.2,35100.0,Prime,766,0,2025-04-10
CUST002345,Sean,Jones,1984-09-17,41,Birmingham,Employed,4.4,29300.0,Near-Prime,707,0,2022-02-03
CUST002346,Mohammed,Poole,1961-02-06,65,Edinburgh,Employed,7.4,26400.0,Prime,787,2,2025-02-21
CUST002347,Louise,Robson,2000-12-27,25,London,Employed,14.6,40600.0,Prime,802,0,2024-01-03
CUST002348,Barbara,Grant,1954-07-06,71,Bristol,Self-Employed,1.5,45100.0,Prime,770,0,2022-11-09
CUST002349,Shirley,Burke,1973-03-29,52,Leeds,Employed,0.2,52900.0,Near-Prime,695,0,2023-09-01
CUST002350,Brett,Bailey,1956-08-22,69,Edinburgh,Employed,9.5,33300.0,Prime,771,0,2024-09-06
CUST002351,Ann,Robinson,2001-09-14,24,London,Self-Employed,4.2,21800.0,Prime,810,0,2025-08-11
CUST002352,Rosemary,Wright,1986-11-28,39,Birmingham,Employed,3.6,25500.0,Near-Prime,695,1,2024-05-11
CUST002353,Alan,Jones,1972-12-18,53,Cardiff,Employed,6.3,44400.0,Deep Sub-Prime,569,0,2024-01-26
CUST002354,Marie,Wood,1988-02-10,38,Manchester,Employed,18.4,41000.0,Prime,780,0,2025-12-23
CUST002355,Holly,Barnes,1999-05-12,26,Edinburgh,Employed,9.7,81000.0,Near-Prime,726,0,2022-04-05
CUST002356,Jack,Oliver,1989-02-16,37,Liverpool,Retired,7.9,59900.0,Near-Prime,680,3,2023-05-06
CUST002357,Philip,Phillips,1990-10-29,35,Manchester,Self-Employed,0.6,70900.0,Deep Sub-Prime,566,0,2024-10-04
CUST002358,Elaine,Hardy,1981-07-25,44,Birmingham,Employed,1.4,32000.0,Sub-Prime,617,2,2024-08-25
CUST002359,Denis,Parkin,1997-02-23,29,Leeds,Self-Employed,4.0,66100.0,Prime,837,0,2023-11-09
CUST002360,Shaun,Hussain,1954-08-05,71,Birmingham,Contractor,0.2,28900.0,Near-Prime,713,1,2022-10-26
CUST002361,Leigh,Williams,1985-02-09,41,Birmingham,Employed,4.2,53300.0,Near-Prime,687,0,2024-02-28
CUST002362,Kate,Walker,1968-02-16,58,Glasgow,Contractor,7.2,53900.0,Near-Prime,680,0,2023-06-11
CUST002363,Sylvia,Jones,1994-02-24,32,Manchester,Employed,2.3,33900.0,Deep Sub-Prime,537,0,2025-10-03
CUST002364,Janet,Hunt,1973-02-21,53,Cardiff,Employed,2.0,35100.0,Prime,819,0,2025-07-18
CUST002365,Hilary,Hunter,1998-12-25,27,Manchester,Contractor,2.2,101200.0,Prime,797,0,2025-05-21
CUST002366,Shaun,Johnson,1985-04-26,40,Liverpool,Employed,0.8,53100.0,Deep Sub-Prime,563,1,2023-03-15
CUST002367,Nicholas,King,2000-03-06,26,Bristol,Employed,10.2,46100.0,Deep Sub-Prime,500,0,2022-07-20
CUST002368,Marc,Pope,1964-12-20,61,Edinburgh,Employed,10.6,39300.0,Near-Prime,735,3,2024-02-04
CUST002369,Elizabeth,Hewitt,1960-01-16,66,Leeds,Employed,4.5,22200.0,Near-Prime,738,0,2024-02-06
CUST002370,Damian,Kelly,1973-11-03,52,Glasgow,Contractor,7.5,39700.0,Prime,779,0,2022-03-15
CUST002371,Sarah,Wallace,1954-05-30,71,Birmingham,Employed,31.5,33100.0,Sub-Prime,634,0,2023-07-09
CUST002372,Sam,Coleman,1999-03-30,26,Liverpool,Self-Employed,1.3,46800.0,Prime,809,0,2025-08-28
CUST002373,Ryan,Gough,1987-06-10,38,Glasgow,Contractor,2.4,34100.0,Near-Prime,747,0,2023-06-09
CUST002374,Geoffrey,Richards,1982-06-25,43,Sheffield,Employed,3.2,56000.0,Deep Sub-Prime,551,0,2022-07-07
CUST002375,Francis,Jones,1991-06-03,34,Birmingham,Employed,1.1,22500.0,Near-Prime,693,1,2023-06-13
CUST002376,Jordan,Moran,1977-05-08,48,Edinburgh,Retired,0.9,35400.0,Near-Prime,711,0,2024-05-15
CUST002377,Derek,Davis,1971-05-19,54,Leeds,Employed,2.5,34600.0,Deep Sub-Prime,411,1,2025-09-19
CUST002378,Rachael,Davies,1988-04-01,37,Leeds,Employed,0.9,26200.0,Near-Prime,747,0,2025-01-02
CUST002379,Jennifer,Roberts,1956-08-10,69,Manchester,Employed,2.7,39700.0,Sub-Prime,590,0,2025-07-31
CUST002380,Jamie,Simpson,2004-08-09,21,Liverpool,Employed,6.2,73100.0,Prime,807,1,2025-04-29
CUST002381,Kathryn,Gill,1994-09-22,31,Liverpool,Employed,3.1,43200.0,Deep Sub-Prime,416,0,2022-06-08
CUST002382,Luke,O'Sullivan,1991-06-15,34,Liverpool,Employed,4.1,52000.0,Prime,759,0,2022-09-17
CUST002383,Terence,Taylor,1996-01-16,30,Manchester,Employed,6.2,39300.0,Deep Sub-Prime,531,1,2025-11-16
CUST002384,Charles,Briggs,1977-10-14,48,Manchester,Employed,18.5,27800.0,Sub-Prime,586,3,2025-01-05
CUST002385,Kathleen,Morley,1983-03-22,42,Birmingham,Employed,2.5,62900.0,Prime,791,0,2025-09-14
CUST002386,Carl,Willis,1959-12-07,66,Sheffield,Employed,0.7,112200.0,Sub-Prime,587,0,2023-06-04
CUST002387,Adrian,Baker,1962-07-21,63,Bristol,Contractor,2.2,40100.0,Deep Sub-Prime,486,0,2023-11-14
CUST002388,Thomas,Smith,1981-06-20,44,Birmingham,Self-Employed,0.8,13100.0,Deep Sub-Prime,425,0,2025-06-10
CUST002389,Maurice,Hussain,1985-05-29,40,Edinburgh,Employed,0.9,57900.0,Sub-Prime,663,1,2022-09-24
CUST002390,Vincent,Patel,1958-12-23,67,Liverpool,Employed,1.1,72600.0,Deep Sub-Prime,417,0,2025-03-18
CUST002391,Rebecca,Johnson,1981-06-02,44,London,Contractor,1.9,15900.0,Near-Prime,731,0,2023-01-17
CUST002392,Melanie,Oliver,1963-06-30,62,London,Self-Employed,0.1,75800.0,Sub-Prime,661,0,2022-12-21
CUST002393,Anne,Ali,1962-07-26,63,Birmingham,Employed,5.0,62400.0,Prime,822,0,2023-09-28
CUST002394,Georgia,James,1984-05-24,41,Bristol,Employed,10.4,69200.0,Near-Prime,714,1,2023-07-16
CUST002395,Angela,Lane,1955-03-15,71,Liverpool,Retired,1.6,30900.0,Prime,845,0,2022-01-16
CUST002396,Georgia,Curtis,2002-01-04,24,Glasgow,Contractor,6.3,39900.0,Sub-Prime,657,0,2022-05-12
CUST002397,Guy,Alexander,1976-03-13,50,Bristol,Self-Employed,19.4,50400.0,Near-Prime,719,0,2025-04-14
CUST002398,Tracy,Long,1964-05-11,61,London,Employed,1.5,57900.0,Sub-Prime,616,0,2025-03-25
CUST002399,Irene,Preston,1955-09-13,70,Manchester,Employed,0.0,30300.0,Near-Prime,730,0,2022-08-23
CUST002400,Kevin,Stewart,1992-04-10,33,Cardiff,Contractor,9.4,31900.0,Near-Prime,736,0,2025-01-13
CUST002401,Maria,Page,1998-02-11,28,Birmingham,Employed,0.1,26700.0,Near-Prime,705,3,2023-10-14
CUST002402,Gail,Harrison,1980-07-13,45,Leeds,Contractor,6.1,23300.0,Near-Prime,734,0,2025-09-19
CUST002403,Terry,Walker,1973-11-19,52,London,Contractor,0.5,16300.0,Prime,775,1,2022-01-13
CUST002404,Debra,Morrison,1972-03-19,54,London,Employed,2.6,54700.0,Sub-Prime,665,0,2022-08-17
CUST002405,Sophie,Williams,2000-10-30,25,Manchester,Self-Employed,1.0,35600.0,Deep Sub-Prime,470,0,2022-11-15
CUST002406,Sara,Pearson,1990-03-23,35,London,Employed,1.9,32400.0,Near-Prime,714,2,2024-10-09
CUST002407,Amelia,Ward,1983-04-07,42,Edinburgh,Self-Employed,8.7,34700.0,Near-Prime,729,0,2025-06-15
CUST002408,Carol,Russell,1997-04-28,28,Manchester,Employed,1.0,31200.0,Deep Sub-Prime,496,0,2025-09-30
CUST002409,Graham,Sims,1973-09-11,52,Sheffield,Retired,1.2,31500.0,Prime,800,1,2023-06-04
CUST002410,Malcolm,Reynolds,1979-09-19,46,Manchester,Employed,3.1,35000.0,Deep Sub-Prime,465,0,2024-04-20
CUST002411,Allan,Green,1972-07-01,53,Manchester,Employed,1.4,70000.0,Near-Prime,731,0,2024-05-07
CUST002412,Maria,Cook,1974-06-05,51,Bristol,Employed,0.9,18200.0,Prime,835,0,2024-09-14
CUST002413,Daniel,Day,1964-01-25,62,Bristol,Contractor,2.6,78000.0,Deep Sub-Prime,493,0,2025-05-22
CUST002414,Jenna,Smith,1989-12-02,36,Birmingham,Employed,1.1,23500.0,Prime,760,0,2025-07-16
CUST002415,Mary,Scott,1973-11-10,52,Sheffield,Self-Employed,7.5,13200.0,Deep Sub-Prime,431,2,2022-06-21
CUST002416,Darren,Gray,2002-12-27,23,Liverpool,Self-Employed,14.9,70400.0,Near-Prime,711,0,2023-02-08
CUST002417,Kathleen,Evans,1995-11-04,30,Leeds,Self-Employed,1.6,19900.0,Near-Prime,701,0,2022-03-16
CUST002418,Naomi,Howarth,2004-08-29,21,Manchester,Self-Employed,1.5,104700.0,Prime,828,0,2023-11-29
CUST002419,Marion,Pratt,1973-06-14,52,Edinburgh,Self-Employed,5.7,16800.0,Near-Prime,721,0,2023-12-05
CUST002420,Damian,Nelson,1976-03-30,49,Bristol,Employed,13.9,16600.0,Prime,838,1,2024-06-22
CUST002421,Teresa,King,1991-08-31,34,Birmingham,Employed,9.4,24200.0,Sub-Prime,591,0,2025-08-04
CUST002422,Donald,Dodd,1993-09-14,32,Glasgow,Employed,6.0,54500.0,Prime,752,0,2023-03-19
CUST002423,Marion,Davies,1998-07-24,27,Birmingham,Self-Employed,6.9,24800.0,Prime,821,1,2025-01-14
CUST002424,Maria,Rahman,1978-11-16,47,Cardiff,Employed,2.0,33200.0,Prime,817,0,2022-06-13
CUST002425,Georgia,Jackson,1975-06-27,50,Edinburgh,Employed,2.8,78500.0,Near-Prime,730,2,2025-07-02
CUST002426,Sandra,Gibson,1977-10-05,48,Leeds,Employed,0.2,19600.0,Near-Prime,691,0,2025-01-10
CUST002427,Victoria,Reeves,1982-02-22,44,London,Retired,5.3,22200.0,Near-Prime,704,0,2022-04-07
CUST002428,Callum,Jones,1982-02-02,44,Bristol,Employed,1.4,47400.0,Near-Prime,699,0,2023-11-25
CUST002429,Lauren,Davies,1958-06-28,67,Manchester,Employed,10.6,100900.0,Near-Prime,744,0,2023-09-18
CUST002430,Yvonne,Reynolds,1993-03-16,32,Edinburgh,Contractor,6.4,22300.0,Sub-Prime,617,0,2023-09-06
CUST002431,Fiona,Morley,1971-02-14,55,Leeds,Employed,4.0,22800.0,Prime,834,0,2023-10-20
CUST002432,Charlene,Begum,1983-02-15,43,Leeds,Employed,1.9,99600.0,Prime,807,0,2024-01-31
CUST002433,Helen,West,2002-12-20,23,Cardiff,Employed,4.8,79800.0,Near-Prime,709,0,2022-08-13
CUST002434,Scott,Jones,1987-08-06,38,Liverpool,Employed,2.0,31200.0,Near-Prime,721,0,2023-12-13
CUST002435,Geraldine,Lewis,1961-12-24,64,Liverpool,Self-Employed,12.5,30600.0,Prime,840,0,2024-04-01
CUST002436,Annette,Kelly,1961-03-18,65,Manchester,Employed,7.2,39800.0,Prime,771,0,2024-01-06
CUST002437,Charles,Curtis,1955-05-25,70,London,Contractor,3.7,21600.0,Near-Prime,717,0,2023-07-28
CUST002438,Mandy,Davis,1961-04-04,64,Liverpool,Employed,20.0,20000.0,Sub-Prime,585,0,2022-06-21
CUST002439,Lauren,Bradshaw,1961-05-27,64,Edinburgh,Self-Employed,0.0,47000.0,Sub-Prime,636,0,2022-03-04
CUST002440,Carl,Hardy,1988-10-01,37,Liverpool,Contractor,4.9,18500.0,Near-Prime,706,0,2023-04-19
CUST002441,Leon,Harris,1978-08-29,47,Bristol,Self-Employed,3.7,16500.0,Deep Sub-Prime,435,3,2022-02-13
CUST002442,Patrick,Leonard,1962-11-25,63,Sheffield,Employed,0.2,74800.0,Sub-Prime,664,0,2023-10-18
CUST002443,Stewart,Gregory,1956-06-27,69,Sheffield,Employed,4.6,12500.0,Prime,848,0,2022-12-01
CUST002444,Wendy,Metcalfe,1965-08-20,60,Birmingham,Employed,2.0,42700.0,Prime,785,0,2024-04-30
CUST002445,Joseph,Taylor,1976-11-25,49,Leeds,Employed,7.6,26200.0,Prime,775,0,2023-10-11
CUST002446,Marion,Gordon,1985-12-02,40,Liverpool,Employed,9.9,28900.0,Near-Prime,720,0,2023-12-04
CUST002447,Gemma,Jones,1976-03-01,50,London,Employed,0.1,34500.0,Near-Prime,745,1,2025-01-23
CUST002448,Wayne,Carter,1994-05-24,31,Cardiff,Contractor,6.3,48000.0,Prime,753,2,2024-02-24
CUST002449,Kelly,Carter,1996-06-27,29,Sheffield,Employed,4.5,30300.0,Prime,771,0,2024-11-02
CUST002450,Kieran,Taylor,1983-09-26,42,Cardiff,Retired,4.2,45600.0,Prime,830,0,2023-05-21
CUST002451,Sara,King,1959-04-03,66,Sheffield,Employed,5.8,61000.0,Near-Prime,687,0,2023-09-29
CUST002452,Donald,Lyons,1979-07-12,46,Sheffield,Employed,6.9,8800.0,Sub-Prime,661,0,2023-06-11
CUST002453,Jordan,Hayward,1989-12-28,36,Manchester,Self-Employed,3.2,60500.0,Near-Prime,681,0,2025-10-14
CUST002454,Ricky,Willis,1983-05-01,42,Cardiff,Employed,2.1,77400.0,Sub-Prime,655,0,2025-09-07
CUST002455,Lindsey,Jennings,1964-06-12,61,Leeds,Employed,0.4,30700.0,Near-Prime,712,0,2024-09-05
CUST002456,Dylan,Moore,2001-04-25,24,London,Self-Employed,1.9,48100.0,Prime,769,1,2022-07-12
CUST002457,Yvonne,Cunningham,1996-12-29,29,Edinburgh,Employed,0.3,29900.0,Prime,757,0,2024-08-19
CUST002458,Melissa,Reed,1990-01-18,36,Liverpool,Employed,1.2,51100.0,Prime,849,0,2024-06-04
CUST002459,Roy,Banks,1988-09-06,37,Sheffield,Employed,3.3,23900.0,Sub-Prime,673,0,2024-02-20
CUST002460,Trevor,Slater,1954-06-12,71,Liverpool,Contractor,1.5,65500.0,Deep Sub-Prime,498,0,2024-04-06
CUST002461,Jack,White,1965-05-29,60,Edinburgh,Employed,1.3,51200.0,Prime,829,0,2022-11-16
CUST002462,Diana,Bryant,1969-11-13,56,Liverpool,Self-Employed,3.5,40300.0,Sub-Prime,641,0,2024-06-19
CUST002463,Graham,Gough,1983-05-29,42,Edinburgh,Contractor,12.4,170800.0,Near-Prime,723,1,2024-07-31
CUST002464,Joanne,Fox,1974-12-25,51,Cardiff,Contractor,7.8,36800.0,Near-Prime,681,2,2024-02-03
